timestamp_ms,timestamp_iso,price,signal,recommendation,confidence,confidence_metrics,reco_original,reco_gate_reason,elite_eligible,elite_reasons,trigger_reasons,atr_pct,volume_z,dist_to_edge_pct,nearest_edge,low_gate_effective,low_gate_base,htf_ok,htf_strength,htf_score,rr_live,rr_thresh,atr_ratio,atr_ratio_min,trend_override_1m,scenario,elite_metrics,trend_confluence_confluence,trend_confluence_direction,trend_confluence_strength,volatility_regime,volatility_atr_ratio,trap_detected,trap_reasons,cascade_detected,cascade_severity,cascade_type,whale_vwap_buying,whale_vwap_selling,whale_twap_accumulation,whale_iceberg_orders,whale_accum_zones_count,whale_dist_zones_count,whale_liquidity_pools_count,whale_targets_count,whale_zone_quality_accumulation,whale_zone_quality_distribution,whale_zone_risk_from_zones
1762274460000,2025-11-04T16:41:00Z,1.943,NORMAL,,,,,,,,,0.0027042878564548724,0.9747704894412489,0.0015954709212558428,lower,,,0,0.369,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,6,0,0,12,1.0,0.0,0.0
1762274520000,2025-11-04T16:42:00Z,1.935,NORMAL,,,,,,,,,0.00281073377250571,0.545077538384928,0.005684754521963886,,,,0,0.4645,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,6,0,0,12,1.0,0.0,0.0
1762274580000,2025-11-04T16:43:00Z,1.935,NORMAL,,,,,,,,,0.0029166062980961658,1.3037388219445514,0.005684754521963886,,,,0,0.4532,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,6,0,0,12,1.0,0.0,0.0
1762274640000,2025-11-04T16:44:00Z,1.931,NORMAL,,,,,,,,,0.0029507128815880472,0.18119525122160232,0.007457276022786104,,,,0,0.4944,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,6,0,0,12,1.0,0.0,0.0
1762274700000,2025-11-04T16:45:00Z,1.931,NORMAL,,,,,,,,,0.0029326369203451826,1.8770774408525794,0.007250129466597624,,,,0,0.4823,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,6,0,0,12,1.0,0.0,0.0
1762274760000,2025-11-04T16:46:00Z,1.925,NORMAL,,,,,,,,,0.0030083058572714684,1.4335033441958123,0.010389610389610398,,,,0,0.549,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,6,0,0,12,1.0,0.0,0.0
1762274820000,2025-11-04T16:47:00Z,1.927,NORMAL,,,,,,,,,0.003086316636351412,2.0112422323075365,0.009185262065386637,,,,0,0.5094,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,6,0,0,12,1.0,0.0,0.0
1762274880000,2025-11-04T16:48:00Z,1.924,NORMAL,,,,,,,,,0.0031346767330606637,0.38762891985059184,0.010291060291060312,,,,0,0.5362,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,0,6,0,0,12,1.0,0.0,0.0
1762274940000,2025-11-04T16:49:00Z,1.9260000000000002,NORMAL,,,,,,,,,0.0031609843490131673,-1.3496154526898356,0.008774662512980225,,,,0,0.497,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,0,6,0,0,12,1.0,0.0,0.0
1762275000000,2025-11-04T16:50:00Z,1.9260000000000002,NORMAL,,,,,,,,,0.0030831623108528087,-0.921548468612011,0.008307372793354108,,,,0,0.485,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,0,6,0,0,12,1.0,0.0,0.0
1762275060000,2025-11-04T16:51:00Z,1.9220000000000002,NORMAL,,,,,,,,,0.00302233757673959,-1.470237576369448,0.00993756503642034,,,,0,0.5257,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,0,6,0,0,12,1.0,0.0,0.0
1762275120000,2025-11-04T16:52:00Z,1.9260000000000002,NORMAL,,,,,,,,,0.0030350246015888914,3.8787756629951544,0.007372793354101645,,,,0,0.4606,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,6,0,0,12,1.0,0.0,0.0
1762275180000,2025-11-04T16:53:00Z,1.927,NORMAL,,,,,,,,,0.0030021348020862933,-0.8066187706506908,0.0045666839647120604,,,,0,0.4366,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,0,1,6,0,0,12,1.0,0.0,0.0
1762275240000,2025-11-04T16:54:00Z,1.927,NORMAL,,,,,,,,,0.002765968635956883,-0.7018147894179556,0.0036325895173845964,lower,,,0,0.4263,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,6,0,0,12,1.0,0.0,0.0
1762275300000,2025-11-04T16:55:00Z,1.929,NORMAL,,,,,,,,,0.0026363814493383085,0.4194910476860168,0.0015552099533437604,lower,,,0,0.3902,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,6,0,0,12,1.0,0.0,0.0
1762275360000,2025-11-04T16:56:00Z,1.923,NORMAL,,,,,,,,,0.0028241984486021424,-0.12102861681844462,0.0032241289651585977,lower,,,0,0.4599,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,6,0,0,12,1.0,0.0,0.0
1762275420000,2025-11-04T16:57:00Z,1.925,NORMAL,,,,,,,,,0.002999808590553562,0.027679943400201586,0.0012467532467532248,lower,,,0,0.4228,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,6,0,0,12,1.0,0.0,0.0
1762275480000,2025-11-04T16:58:00Z,1.924,NORMAL,,,,,,,,,0.0029803787011589275,-0.142737634743412,0.0009355509355510633,lower,,,0,0.4261,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,6,0,0,12,1.0,0.0,0.0
1762275540000,2025-11-04T16:59:00Z,1.9220000000000002,NORMAL,,,,,,,,,0.002893690715862605,-0.6892582536733275,0.0015088449531737267,lower,,,0,0.4425,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762275600000,2025-11-04T17:00:00Z,1.9180000000000001,NORMAL,,,,,,,,,0.0028248037681286343,0.3633753080060644,0.0031282586027110443,lower,,,0,0.4847,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
